,FID,T7590,T9000,T0015
62694,62694,2,2,2
62695,62695,2,2,2
62696,62696,2,2,2
62697,62697,2,2,2
62698,62698,2,2,2
62699,62699,1,2,1
62700,62700,2,2,2
62701,62701,2,2,2
62702,62702,6,6,6
62703,62703,2,2,2
62704,62704,1,1,1
62705,62705,2,2,2
62706,62706,2,2,2
62707,62707,2,2,2
62708,62708,1,1,1
62709,62709,2,2,2
62710,62710,2,2,2
62711,62711,1,1,1
62712,62712,1,1,1
62713,62713,2,2,2
62714,62714,2,2,5
62715,62715,1,1,1
62716,62716,3,2,3
62717,62717,2,2,2
62718,62718,2,2,2
62719,62719,2,2,2
62720,62720,2,2,2
62721,62721,3,3,6
62722,62722,2,1,2
62723,62723,5,2,5
62724,62724,2,2,2
62725,62725,2,2,2
62726,62726,2,3,2
62727,62727,2,2,2
62728,62728,2,2,2
62729,62729,5,2,5
62730,62730,2,2,2
62731,62731,3,6,6
62732,62732,2,1,1
62733,62733,2,2,2
62734,62734,2,5,2
62735,62735,2,1,2
62736,62736,2,2,2
62737,62737,5,2,2
62738,62738,2,2,2
62739,62739,2,1,2
62740,62740,2,2,2
62741,62741,1,1,2
62742,62742,2,2,2
62743,62743,2,2,2
62744,62744,5,2,2
62745,62745,2,2,2
62746,62746,1,1,1
62747,62747,2,2,2
62748,62748,2,2,2
62749,62749,2,2,2
62750,62750,5,5,2
62751,62751,2,2,2
62752,62752,1,5,2
62753,62753,5,5,2
62754,62754,2,2,2
62755,62755,1,1,1
62756,62756,5,2,5
62757,62757,5,2,2
62758,62758,2,2,2
62759,62759,2,2,2
62760,62760,5,2,2
62761,62761,5,1,2
62762,62762,6,6,6
62763,62763,2,5,5
62764,62764,2,2,2
62765,62765,2,2,2
62766,62766,2,2,2
62767,62767,6,3,6
62768,62768,3,3,3
62769,62769,2,2,2
62770,62770,2,2,5
62771,62771,3,5,6
62772,62772,2,2,2
62773,62773,2,2,2
62774,62774,2,1,2
62775,62775,1,1,1
62776,62776,1,1,1
62777,62777,2,2,2
62778,62778,5,2,2
62779,62779,2,2,5
62780,62780,6,5,6
62781,62781,2,2,2
62782,62782,2,2,2
62783,62783,5,2,2
62784,62784,2,2,2
62785,62785,1,1,1
62786,62786,2,2,2
62787,62787,1,1,1
62788,62788,2,2,2
62789,62789,5,5,5
62790,62790,2,2,2
62791,62791,2,1,2
62792,62792,2,2,2
62793,62793,2,2,2
62794,62794,2,2,2
62795,62795,2,2,2
62796,62796,5,2,2
62797,62797,6,2,3
62798,62798,2,2,2
62799,62799,2,2,2
62800,62800,5,2,2
62801,62801,1,1,1
62802,62802,2,2,2
62803,62803,2,5,5
62804,62804,1,1,1
62805,62805,2,2,2
62806,62806,3,3,3
62807,62807,1,1,1
62808,62808,1,1,1
62809,62809,5,5,5
62810,62810,6,6,6
62811,62811,2,2,2
62812,62812,2,2,2
62813,62813,3,5,6
62814,62814,1,1,1
62815,62815,1,1,1
62816,62816,5,2,5
62817,62817,2,2,2
62818,62818,1,1,1
62819,62819,6,5,5
62820,62820,6,5,5
62821,62821,2,2,5
62822,62822,5,5,5
62823,62823,5,5,5
62824,62824,2,1,2
62825,62825,2,1,2
62826,62826,2,2,2
62827,62827,2,5,5
62828,62828,2,5,5
62829,62829,6,6,6
62830,62830,1,1,1
62831,62831,2,2,5
62832,62832,1,1,1
62833,62833,1,1,1
62834,62834,6,6,6
62835,62835,5,2,5
62836,62836,2,2,2
62837,62837,2,2,5
62838,62838,5,5,5
62839,62839,2,2,2
62840,62840,5,5,5
62841,62841,5,5,5
62842,62842,3,5,6
62843,62843,9,9,9
62844,62844,5,5,5
62845,62845,2,2,2
62846,62846,2,1,2
62847,62847,5,5,5
62848,62848,2,2,2
62849,62849,6,6,6
62850,62850,2,2,2
62851,62851,2,2,2
62852,62852,2,2,2
62853,62853,6,5,6
62854,62854,6,6,6
62855,62855,2,2,5
62856,62856,3,5,6
62857,62857,5,2,5
62858,62858,1,1,1
62859,62859,6,6,9
62860,62860,5,2,5
62861,62861,9,6,6
62862,62862,2,1,2
62863,62863,2,2,5
62864,62864,6,3,6
62865,62865,6,5,6
62866,62866,5,2,5
62867,62867,2,2,2
62868,62868,2,2,5
62869,62869,2,2,5
62870,62870,2,2,2
62871,62871,2,2,5
62872,62872,2,2,5
62873,62873,5,5,5
62874,62874,2,2,5
62875,62875,5,2,5
62876,62876,5,5,5
62877,62877,5,2,5
62878,62878,2,2,2
62879,62879,2,5,5
62880,62880,2,5,5
62881,62881,2,2,2
62882,62882,2,2,2
62883,62883,5,2,5
62884,62884,2,5,5
62885,62885,2,2,2
62886,62886,2,5,5
62887,62887,2,2,5
62888,62888,2,2,5
62889,62889,2,2,2
62890,62890,5,2,2
62891,62891,2,2,5
62892,62892,1,1,1
62893,62893,5,2,5
62894,62894,2,2,2
62895,62895,2,2,5
62896,62896,2,2,5
62897,62897,2,2,5
62898,62898,5,2,2
62899,62899,5,2,5
62900,62900,2,1,2
62901,62901,1,1,1
62902,62902,1,1,1
62903,62903,1,1,1
62904,62904,1,1,1
62905,62905,2,1,1
62906,62906,2,2,2
62907,62907,5,2,5
62908,62908,2,2,2
62909,62909,2,2,5
62910,62910,1,1,1
62911,62911,2,2,5
62912,62912,1,1,1
62913,62913,1,1,1
62914,62914,2,2,5
62915,62915,2,2,2
62916,62916,2,2,5
62917,62917,1,1,1
62918,62918,9,6,6
62919,62919,1,1,1
62920,62920,5,2,5
62921,62921,1,1,1
62922,62922,1,1,1
62923,62923,2,1,1
62924,62924,2,1,2
62925,62925,1,1,1
62926,62926,5,2,5
62927,62927,2,1,2
62928,62928,2,1,2
62929,62929,1,1,1
62930,62930,1,1,1
62931,62931,5,5,5
62932,62932,2,1,2
62933,62933,1,1,1
62934,62934,1,1,1
62935,62935,5,2,5
62936,62936,1,1,1
62937,62937,1,1,1
62938,62938,1,1,1
62939,62939,2,1,1
62940,62940,2,2,2
62941,62941,2,2,5
62942,62942,2,1,2
62943,62943,1,1,1
62944,62944,2,2,5
62945,62945,2,1,2
62946,62946,2,2,2
62947,62947,2,1,2
62948,62948,2,2,2
62949,62949,1,1,1
62950,62950,1,1,1
62951,62951,1,1,1
62952,62952,1,1,1
62953,62953,5,2,5
62954,62954,2,2,2
62955,62955,2,2,2
62956,62956,2,2,2
62957,62957,6,6,6
62958,62958,2,1,2
62959,62959,1,1,1
62960,62960,1,1,1
62961,62961,2,2,5
62962,62962,1,1,1
62963,62963,1,1,1
62964,62964,2,2,2
62965,62965,2,2,2
62966,62966,6,6,6
62967,62967,1,1,1
62968,62968,9,9,9
62969,62969,2,1,2
62970,62970,1,1,1
62971,62971,1,1,1
62972,62972,1,1,1
62973,62973,2,1,2
62974,62974,2,1,2
62975,62975,5,2,5
62976,62976,1,1,1
62977,62977,1,1,1
62978,62978,1,1,1
62979,62979,1,1,1
62980,62980,5,2,5
62981,62981,2,2,5
62982,62982,1,1,1
62983,62983,2,2,2
62984,62984,2,1,2
62985,62985,2,1,2
62986,62986,2,2,2
62987,62987,2,2,2
62988,62988,2,2,2
62989,62989,5,5,5
62990,62990,1,1,1
62991,62991,1,1,1
62992,62992,1,1,1
62993,62993,2,2,2
62994,62994,2,2,5
62995,62995,5,5,5
62996,62996,5,5,5
62997,62997,2,2,5
62998,62998,2,2,2
62999,62999,1,1,1
63000,63000,1,1,1
63001,63001,2,1,1
63002,63002,2,2,5
63003,63003,6,6,9
63004,63004,2,2,5
63005,63005,1,1,1
63006,63006,1,1,1
63007,63007,9,6,9
63008,63008,2,2,5
63009,63009,2,2,5
63010,63010,9,6,9
63011,63011,2,2,5
63012,63012,2,2,5
63013,63013,2,2,5
63014,63014,2,2,2
63015,63015,9,6,9
63016,63016,2,1,1
63017,63017,5,2,5
63018,63018,2,5,5
63019,63019,2,2,5
63020,63020,2,2,5
63021,63021,6,6,6
63022,63022,6,2,6
63023,63023,2,2,5
63024,63024,2,2,5
63025,63025,2,2,5
63026,63026,5,2,5
63027,63027,5,2,5
63028,63028,2,1,1
63029,63029,1,1,1
63030,63030,2,2,2
63031,63031,2,1,2
63032,63032,2,2,5
63033,63033,2,2,2
63034,63034,2,2,5
63035,63035,1,1,1
63036,63036,5,2,2
63037,63037,2,1,1
63038,63038,2,2,5
63039,63039,2,1,2
63040,63040,2,2,5
63041,63041,1,1,1
63042,63042,5,2,5
63043,63043,1,1,1
63044,63044,1,1,1
63045,63045,2,2,2
63046,63046,2,1,1
63047,63047,1,1,1
63048,63048,2,2,5
63049,63049,1,1,1
63050,63050,1,1,1
63051,63051,2,2,5
63052,63052,2,2,5
63053,63053,2,2,5
63054,63054,2,1,1
63055,63055,2,2,5
63056,63056,2,2,5
63057,63057,2,1,1
63058,63058,1,1,1
63059,63059,2,1,1
63060,63060,1,1,1
63061,63061,1,1,1
63062,63062,2,5,5
63063,63063,1,1,1
63064,63064,2,2,2
63065,63065,2,1,2
63066,63066,1,1,1
63067,63067,5,5,5
63068,63068,1,1,1
63069,63069,5,2,5
63070,63070,5,2,5
63071,63071,5,2,5
63072,63072,1,1,1
63073,63073,2,1,2
63074,63074,2,1,2
63075,63075,2,2,2
63076,63076,1,1,1
63077,63077,1,1,1
63078,63078,1,1,1
63079,63079,1,1,1
63080,63080,2,2,5
63081,63081,5,2,5
63082,63082,5,5,5
63083,63083,2,1,1
63084,63084,2,1,1
63085,63085,1,1,1
63086,63086,2,2,2
63087,63087,2,2,5
63088,63088,1,1,1
63089,63089,2,5,5
63090,63090,2,2,2
63091,63091,5,2,2
63092,63092,5,2,2
63093,63093,1,1,1
63094,63094,5,2,5
63095,63095,1,1,1
63096,63096,1,1,1
63097,63097,3,1,1
63098,63098,1,1,1
63099,63099,2,2,5
63100,63100,1,1,1
63101,63101,2,1,1
63102,63102,2,2,5
63103,63103,5,2,5
63104,63104,2,2,5
63105,63105,2,2,2
63106,63106,2,2,2
63107,63107,2,1,1
63108,63108,2,2,2
63109,63109,1,1,1
63110,63110,2,1,2
63111,63111,1,1,1
63112,63112,1,1,1
63113,63113,5,5,2
63114,63114,2,2,5
63115,63115,2,2,5
63116,63116,5,5,5
63117,63117,1,1,1
63118,63118,2,2,5
63119,63119,1,2,1
63120,63120,2,1,1
63121,63121,1,1,1
63122,63122,1,1,1
63123,63123,1,1,1
63124,63124,2,2,2
63125,63125,5,2,5
63126,63126,1,1,1
63127,63127,1,1,1
63128,63128,2,2,5
63129,63129,1,1,1
63130,63130,2,1,2
63131,63131,2,2,2
63132,63132,1,1,1
63133,63133,2,5,2
63134,63134,1,1,1
63135,63135,1,1,1
63136,63136,2,2,2
63137,63137,2,2,2
63138,63138,2,1,2
63139,63139,1,1,1
63140,63140,2,2,2
63141,63141,1,1,1
63142,63142,1,1,1
63143,63143,2,2,2
63144,63144,5,5,5
63145,63145,1,1,1
63146,63146,1,1,1
63147,63147,2,2,2
63148,63148,9,9,9
63149,63149,2,1,2
63150,63150,2,5,5
63151,63151,1,1,1
63152,63152,2,2,2
63153,63153,1,1,1
63154,63154,2,1,2
63155,63155,2,2,2
63156,63156,2,2,2
63157,63157,5,5,5
63158,63158,1,1,1
63159,63159,2,5,5
63160,63160,2,2,2
63161,63161,5,2,2
63162,63162,1,1,1
63163,63163,5,2,5
63164,63164,2,1,2
63165,63165,1,1,1
63166,63166,2,2,5
63167,63167,1,1,1
63168,63168,5,5,5
63169,63169,9,9,9
63170,63170,2,2,5
63171,63171,2,2,2
63172,63172,9,9,9
63173,63173,1,1,1
63174,63174,2,2,2
63175,63175,2,2,2
63176,63176,2,2,5
63177,63177,6,6,6
63178,63178,5,2,5
63179,63179,5,2,2
63180,63180,2,1,2
63181,63181,1,1,1
63182,63182,2,2,5
63183,63183,1,1,1
63184,63184,5,2,5
63185,63185,2,2,2
63186,63186,5,2,5
63187,63187,2,2,5
63188,63188,2,1,2
63189,63189,1,1,1
63190,63190,1,1,1
63191,63191,5,2,5
63192,63192,5,2,5
63193,63193,2,1,2
63194,63194,2,2,2
63195,63195,1,1,1
63196,63196,5,5,5
63197,63197,5,2,5
63198,63198,2,1,2
63199,63199,2,2,2
63200,63200,2,1,2
63201,63201,2,5,2
63202,63202,2,2,2
63203,63203,5,2,5
63204,63204,5,5,5
63205,63205,1,1,1
63206,63206,2,2,2
63207,63207,2,2,2
63208,63208,1,1,1
63209,63209,5,2,5
63210,63210,2,2,2
63211,63211,2,2,2
63212,63212,2,1,2
63213,63213,2,2,5
63214,63214,1,1,1
63215,63215,1,1,1
63216,63216,2,5,5
63217,63217,2,1,2
63218,63218,1,1,1
63219,63219,2,2,2
63220,63220,5,2,2
63221,63221,2,2,2
63222,63222,1,1,1
63223,63223,1,1,1
63224,63224,1,1,1
63225,63225,2,2,2
63226,63226,2,2,2
63227,63227,1,1,1
63228,63228,2,1,2
63229,63229,2,1,2
63230,63230,2,2,2
63231,63231,2,2,2
63232,63232,1,1,1
63233,63233,5,2,5
63234,63234,5,2,5
63235,63235,2,2,2
63236,63236,2,2,2
63237,63237,2,1,2
63238,63238,1,1,1
63239,63239,1,1,1
63240,63240,2,2,2
63241,63241,1,1,1
63242,63242,2,1,2
63243,63243,2,2,5
63244,63244,1,1,1
63245,63245,2,2,5
63246,63246,5,2,5
63247,63247,1,1,1
63248,63248,2,2,2
63249,63249,6,6,6
63250,63250,5,2,2
63251,63251,2,2,2
63252,63252,9,9,9
63253,63253,2,2,5
63254,63254,1,1,1
63255,63255,5,2,5
63256,63256,2,2,5
63257,63257,2,2,5
63258,63258,2,2,2
63259,63259,5,2,5
63260,63260,2,2,5
63261,63261,2,2,2
63262,63262,2,2,2
63263,63263,2,2,5
63264,63264,2,2,5
63265,63265,6,6,9
63266,63266,9,6,9
63267,63267,2,2,5
63268,63268,2,2,2
63269,63269,2,2,2
63270,63270,2,1,2
63271,63271,2,2,5
63272,63272,1,1,1
63273,63273,5,5,5
63274,63274,6,5,6
63275,63275,6,6,6
63276,63276,5,2,5
63277,63277,5,2,5
63278,63278,6,6,9
63279,63279,5,2,5
63280,63280,2,1,2
63281,63281,3,3,6
63282,63282,3,2,6
63283,63283,2,2,5
63284,63284,2,2,2
63285,63285,2,2,2
63286,63286,2,2,2
63287,63287,2,2,5
63288,63288,2,2,5
63289,63289,1,1,1
63290,63290,9,6,9
63291,63291,2,2,2
63292,63292,2,2,2
63293,63293,2,2,5
63294,63294,5,2,5
63295,63295,2,5,5
63296,63296,5,2,5
63297,63297,6,6,9
63298,63298,2,2,5
63299,63299,2,2,5
63300,63300,6,6,6
63301,63301,1,1,1
63302,63302,3,5,6
63303,63303,5,2,5
63304,63304,9,6,9
63305,63305,5,2,5
63306,63306,2,2,5
63307,63307,2,2,5
63308,63308,2,2,5
63309,63309,2,2,2
63310,63310,2,2,2
63311,63311,2,2,2
63312,63312,2,2,2
63313,63313,2,2,2
63314,63314,2,2,2
63315,63315,1,1,1
63316,63316,2,2,2
63317,63317,2,2,2
63318,63318,1,1,1
63319,63319,1,1,1
63320,63320,2,2,2
63321,63321,5,2,5
63322,63322,2,2,2
63323,63323,2,2,5
63324,63324,2,2,2
63325,63325,1,1,1
63326,63326,2,2,2
63327,63327,5,2,5
63328,63328,2,5,5
63329,63329,9,6,9
63330,63330,6,5,9
63331,63331,1,1,1
63332,63332,1,1,1
63333,63333,1,1,1
63334,63334,1,1,1
63335,63335,5,5,5
63336,63336,6,5,5
63337,63337,5,2,5
63338,63338,5,5,5
63339,63339,6,5,6
63340,63340,2,2,2
63341,63341,1,1,1
63342,63342,1,1,1
63343,63343,2,1,2
63344,63344,2,2,2
63345,63345,1,1,1
63346,63346,2,1,2
63347,63347,2,2,2
63348,63348,1,1,1
63349,63349,5,2,5
63350,63350,1,1,1
63351,63351,2,1,2
63352,63352,1,1,1
63353,63353,1,1,1
63354,63354,5,2,5
63355,63355,1,1,1
63356,63356,1,1,1
63357,63357,5,2,5
63358,63358,5,5,5
63359,63359,1,1,1
63360,63360,6,6,6
63361,63361,1,1,1
63362,63362,2,1,2
63363,63363,5,5,5
63364,63364,2,2,5
63365,63365,5,2,2
63366,63366,2,1,1
63367,63367,5,2,2
63368,63368,5,5,5
63369,63369,5,2,5
63370,63370,5,5,5
63371,63371,2,2,2
63372,63372,1,1,1
63373,63373,5,5,5
63374,63374,2,2,2
63375,63375,9,9,9
63376,63376,1,1,1
63377,63377,1,1,1
63378,63378,1,1,1
63379,63379,5,5,5
63380,63380,5,2,5
63381,63381,1,1,1
63382,63382,5,5,5
63383,63383,2,1,2
63384,63384,1,1,1
63385,63385,1,1,1
63386,63386,2,2,2
63387,63387,5,2,5
63388,63388,1,1,1
63389,63389,2,1,2
63390,63390,1,1,1
63391,63391,2,2,2
63392,63392,5,2,5
63393,63393,1,1,1
63394,63394,5,2,5
63395,63395,1,1,1
63396,63396,5,5,5
63397,63397,5,5,5
63398,63398,5,2,5
63399,63399,5,2,5
63400,63400,1,1,1
63401,63401,2,2,5
63402,63402,1,1,2
63403,63403,1,1,1
63404,63404,1,1,1
63405,63405,1,1,1
63406,63406,5,5,5
63407,63407,5,2,5
63408,63408,1,1,1
63409,63409,1,1,1
63410,63410,5,5,5
63411,63411,5,5,5
63412,63412,1,1,1
63413,63413,2,5,5
63414,63414,2,2,2
63415,63415,5,2,5
63416,63416,1,1,1
63417,63417,1,1,1
63418,63418,1,1,1
63419,63419,2,2,5
63420,63420,5,5,5
63421,63421,1,1,1
63422,63422,2,1,1
63423,63423,5,2,5
63424,63424,2,2,2
63425,63425,5,5,5
63426,63426,5,5,5
63427,63427,5,2,5
63428,63428,5,5,5
63429,63429,5,2,5
63430,63430,1,1,1
63431,63431,1,1,1
63432,63432,5,5,5
63433,63433,5,5,5
63434,63434,5,5,5
63435,63435,2,1,1
63436,63436,2,1,2
63437,63437,1,1,1
63438,63438,6,2,6
63439,63439,1,1,1
63440,63440,5,5,5
63441,63441,2,2,5
63442,63442,2,1,1
63443,63443,1,1,1
63444,63444,9,3,6
63445,63445,2,2,2
63446,63446,1,1,1
63447,63447,2,1,2
63448,63448,5,5,5
63449,63449,9,9,9
63450,63450,2,2,2
63451,63451,9,9,9
63452,63452,2,1,2
63453,63453,2,1,2
63454,63454,2,2,2
63455,63455,5,2,5
63456,63456,5,2,5
63457,63457,2,2,5
63458,63458,1,1,1
63459,63459,2,2,2
63460,63460,9,6,6
63461,63461,5,2,2
63462,63462,2,2,2
63463,63463,2,2,2
63464,63464,9,9,9
63465,63465,2,1,2
63466,63466,2,1,1
63467,63467,6,6,6
63468,63468,9,9,9
63469,63469,1,1,1
63470,63470,2,5,2
63471,63471,5,2,5
63472,63472,1,1,1
63473,63473,9,6,9
63474,63474,9,5,5
63475,63475,2,2,2
63476,63476,2,2,2
63477,63477,2,2,2
63478,63478,6,6,6
63479,63479,6,5,5
63480,63480,6,6,6
63481,63481,5,5,5
63482,63482,2,1,2
63483,63483,1,1,1
63484,63484,5,5,5
63485,63485,5,2,2
63486,63486,2,1,2
63487,63487,1,1,1
63488,63488,2,2,2
63489,63489,1,1,1
63490,63490,5,5,5
63491,63491,2,2,2
63492,63492,1,1,1
63493,63493,1,1,1
63494,63494,2,1,2
63495,63495,2,5,5
63496,63496,2,2,5
63497,63497,1,1,1
63498,63498,2,2,5
63499,63499,9,6,6
63500,63500,5,2,5
63501,63501,6,5,6
63502,63502,1,1,1
63503,63503,1,1,1
63504,63504,5,2,5
63505,63505,6,5,6
63506,63506,5,5,5
63507,63507,9,6,9
63508,63508,6,6,6
63509,63509,5,2,5
63510,63510,1,1,1
63511,63511,2,2,2
63512,63512,2,2,2
63513,63513,2,2,5
63514,63514,5,5,5
63515,63515,2,2,2
63516,63516,5,5,5
63517,63517,6,3,6
63518,63518,6,2,5
63519,63519,5,2,2
63520,63520,5,2,5
63521,63521,2,2,2
63522,63522,2,2,2
63523,63523,2,2,2
63524,63524,5,2,5
63525,63525,2,2,2
63526,63526,2,2,2
63527,63527,5,2,5
63528,63528,2,2,2
63529,63529,5,5,5
63530,63530,5,2,2
63531,63531,5,2,5
63532,63532,5,5,5
63533,63533,5,2,2
63534,63534,5,2,5
63535,63535,5,2,2
63536,63536,5,2,5
63537,63537,5,5,5
63538,63538,5,2,5
63539,63539,5,2,5
63540,63540,5,2,5
63541,63541,5,5,5
63542,63542,2,2,2
63543,63543,2,1,2
63544,63544,2,2,2
63545,63545,2,2,2
63546,63546,5,2,5
63547,63547,1,1,1
63548,63548,2,2,2
63549,63549,5,5,5
63550,63550,2,5,2
63551,63551,2,1,1
63552,63552,2,5,5
63553,63553,2,5,5
63554,63554,2,5,5
63555,63555,5,5,5
63556,63556,2,2,2
63557,63557,2,5,5
63558,63558,1,1,1
63559,63559,2,1,2
63560,63560,2,2,2
63561,63561,2,2,2
63562,63562,9,6,6
63563,63563,5,5,5
63564,63564,2,5,5
63565,63565,2,5,5
63566,63566,1,1,1
63567,63567,2,1,2
63568,63568,2,5,5
63569,63569,2,2,2
63570,63570,2,5,5
63571,63571,3,5,6
63572,63572,2,2,2
63573,63573,2,5,5
63574,63574,2,2,2
63575,63575,3,2,6
63576,63576,6,2,5
63577,63577,5,2,5
63578,63578,6,3,6
63579,63579,2,2,5
63580,63580,2,2,2
63581,63581,2,2,5
63582,63582,2,2,5
63583,63583,5,2,5
63584,63584,2,2,2
63585,63585,5,2,5
63586,63586,3,2,6
63587,63587,2,2,2
63588,63588,6,3,6
63589,63589,2,2,5
63590,63590,2,2,2
63591,63591,2,2,2
63592,63592,5,2,5
63593,63593,2,2,2
63594,63594,2,2,5
63595,63595,3,3,6
63596,63596,1,1,1
63597,63597,2,2,2
63598,63598,2,2,5
63599,63599,2,2,5
63600,63600,2,2,5
63601,63601,2,2,5
63602,63602,2,2,2
63603,63603,2,2,2
63604,63604,6,2,6
63605,63605,2,2,2
63606,63606,5,2,5
63607,63607,2,2,5
63608,63608,2,2,5
63609,63609,3,2,6
63610,63610,2,1,2
63611,63611,2,2,5
63612,63612,2,2,2
63613,63613,2,2,2
63614,63614,2,2,2
63615,63615,2,2,5
63616,63616,2,2,5
63617,63617,3,3,6
63618,63618,2,2,2
63619,63619,2,2,5
63620,63620,3,3,6
63621,63621,6,6,6
63622,63622,2,2,2
63623,63623,3,3,6
63624,63624,3,2,6
63625,63625,2,2,2
63626,63626,2,2,2
63627,63627,5,2,5
63628,63628,2,2,2
63629,63629,2,2,2
63630,63630,2,2,2
63631,63631,2,2,5
63632,63632,2,2,2
63633,63633,2,2,5
63634,63634,2,2,2
63635,63635,2,2,2
63636,63636,2,2,5
63637,63637,2,2,5
63638,63638,2,2,5
63639,63639,2,2,5
63640,63640,6,3,6
63641,63641,2,2,5
63642,63642,2,2,2
63643,63643,3,3,6
63644,63644,6,2,5
63645,63645,3,3,6
63646,63646,2,2,2
63647,63647,2,2,2
63648,63648,2,2,5
63649,63649,2,2,5
63650,63650,2,2,5
63651,63651,3,3,6
63652,63652,5,5,5
63653,63653,2,2,5
63654,63654,2,2,5
63655,63655,5,2,5
63656,63656,2,2,5
63657,63657,5,5,5
63658,63658,2,2,5
63659,63659,2,2,5
63660,63660,2,2,2
63661,63661,2,2,2
63662,63662,3,3,6
63663,63663,5,2,5
63664,63664,2,2,5
63665,63665,1,1,1
63666,63666,2,2,5
63667,63667,6,6,9
63668,63668,3,2,6
63669,63669,1,1,1
63670,63670,2,2,5
63671,63671,5,2,5
63672,63672,2,2,5
63673,63673,3,2,6
63674,63674,3,3,6
63675,63675,2,2,5
63676,63676,2,2,5
63677,63677,2,2,5
63678,63678,3,2,6
63679,63679,2,2,5
63680,63680,3,2,6
63681,63681,5,2,5
63682,63682,3,2,6
63683,63683,6,5,6
63684,63684,2,2,5
63685,63685,2,2,5
63686,63686,3,3,6
63687,63687,2,5,5
63688,63688,5,5,5
63689,63689,6,6,6
63690,63690,3,6,9
63691,63691,2,2,5
63692,63692,5,5,5
63693,63693,2,2,5
63694,63694,2,2,5
63695,63695,5,2,5
63696,63696,5,5,5
63697,63697,2,2,2
63698,63698,2,2,2
63699,63699,2,2,2
63700,63700,5,5,5
63701,63701,3,3,6
63702,63702,2,1,2
63703,63703,5,2,5
63704,63704,2,2,2
63705,63705,2,2,2
63706,63706,1,1,1
63707,63707,2,2,5
63708,63708,2,2,2
63709,63709,2,2,2
63710,63710,6,3,6
63711,63711,2,2,2
63712,63712,1,1,1
63713,63713,2,1,2
63714,63714,2,2,5
63715,63715,5,5,5
63716,63716,2,2,5
63717,63717,1,1,1
63718,63718,2,2,2
63719,63719,2,2,2
63720,63720,2,2,2
63721,63721,5,2,5
63722,63722,5,2,5
63723,63723,5,5,5
63724,63724,5,5,5
63725,63725,5,5,5
63726,63726,9,6,9
63727,63727,5,5,5
63728,63728,5,5,5
63729,63729,6,3,6
63730,63730,5,5,5
63731,63731,5,5,5
63732,63732,2,2,2
63733,63733,5,5,5
63734,63734,5,2,5
63735,63735,5,5,5
63736,63736,5,5,5
63737,63737,9,6,6
63738,63738,6,6,6
63739,63739,5,2,5
63740,63740,5,5,5
63741,63741,5,5,5
63742,63742,5,5,5
63743,63743,9,6,9
63744,63744,2,2,2
63745,63745,2,2,5
63746,63746,2,2,2
63747,63747,2,1,1
63748,63748,2,1,2
63749,63749,2,2,2
63750,63750,1,1,1
63751,63751,5,5,5
63752,63752,5,5,5
63753,63753,1,1,1
63754,63754,2,2,2
63755,63755,2,2,2
63756,63756,5,2,5
63757,63757,2,2,2
63758,63758,2,2,2
63759,63759,5,5,5
63760,63760,2,2,2
63761,63761,9,6,9
63762,63762,2,2,2
63763,63763,5,5,5
63764,63764,1,1,1
63765,63765,2,2,2
63766,63766,2,2,5
63767,63767,1,1,1
63768,63768,1,1,1
63769,63769,5,5,5
63770,63770,2,2,2
63771,63771,2,2,2
63772,63772,2,2,2
63773,63773,5,5,5
63774,63774,2,2,2
63775,63775,5,5,5
63776,63776,2,1,1
63777,63777,2,2,2
63778,63778,5,2,5
63779,63779,5,5,5
63780,63780,5,5,5
63781,63781,2,2,2
63782,63782,6,2,6
63783,63783,2,1,2
63784,63784,2,2,5
63785,63785,2,2,2
63786,63786,1,1,1
63787,63787,2,2,2
63788,63788,5,2,5
63789,63789,1,1,1
63790,63790,2,2,2
63791,63791,2,2,2
63792,63792,1,1,1
63793,63793,5,3,6
63794,63794,2,2,5
63795,63795,9,6,6
63796,63796,5,5,5
63797,63797,2,1,2
63798,63798,2,2,2
63799,63799,5,5,5
63800,63800,9,5,6
63801,63801,9,3,6
63802,63802,5,2,2
63803,63803,5,5,5
63804,63804,5,5,2
63805,63805,2,1,2
63806,63806,5,5,5
63807,63807,9,9,9
63808,63808,2,2,5
63809,63809,6,6,6
63810,63810,5,2,2
63811,63811,2,2,2
63812,63812,2,2,2
63813,63813,5,2,5
63814,63814,2,1,2
63815,63815,9,6,6
63816,63816,6,5,6
63817,63817,5,5,5
63818,63818,9,3,6
63819,63819,5,5,5
63820,63820,2,5,5
63821,63821,6,5,6
63822,63822,9,6,6
63823,63823,6,6,6
63824,63824,9,5,6
63825,63825,5,5,5
63826,63826,5,5,5
63827,63827,2,2,2
63828,63828,9,9,9
63829,63829,6,6,6
63830,63830,2,2,2
63831,63831,5,5,5
63832,63832,9,5,6
63833,63833,6,5,6
63834,63834,2,2,2
63835,63835,5,5,5
63836,63836,2,5,5
63837,63837,5,5,5
63838,63838,6,5,5
63839,63839,5,5,5
63840,63840,5,2,5
63841,63841,2,2,2
63842,63842,6,6,6
63843,63843,6,5,5
63844,63844,2,2,5
63845,63845,6,5,6
63846,63846,2,2,2
63847,63847,6,2,6
63848,63848,9,6,9
63849,63849,5,5,5
63850,63850,6,5,6
63851,63851,1,1,2
63852,63852,3,5,5
63853,63853,5,5,5
63854,63854,2,2,5
63855,63855,5,5,5
63856,63856,2,2,5
63857,63857,3,3,9
63858,63858,5,5,5
